"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HERC1",1408.75505912786,-0.639297660222977,0.0970945754733604,-6.5842778250612,4.57101688051466e-11,1.43431506826549e-10
"MAGEH1",248.601915630348,-0.988089087852522,0.1500932034635,-6.58317009066173,4.60521781974568e-11,1.44479469735671e-10
"COX5A",5875.08194208473,-0.647917059384849,0.0984235145435869,-6.58294984068994,4.61204774245929e-11,1.44668506109621e-10
"CCDC18",169.801738036568,0.828343984250617,0.125839601320457,6.58253821180821,4.62483887810741e-11,1.45044432411938e-10
"POLR3F",425.66746035912,0.647614682025518,0.0984085414246642,6.58087877993084,4.67675770433479e-11,1.46647138268618e-10
"RSBN1",878.784111029401,-0.537341399621658,0.0816640944167855,-6.57989785424242,4.70771573975532e-11,1.47592141122768e-10
"ADORA2A",6.31520865710927,-1.16646656732488,0.177330886696675,-6.5779097429323,4.77107677813161e-11,1.49552507758656e-10
"TOR1AIP1",1508.27794803318,-0.566069062353852,0.0860602209646403,-6.57759248127464,4.78126478849222e-11,1.49845738395705e-10
"BPIFB2",5.49986105717297,4.9647677299515,0.754930595479069,6.57645584863457,4.81793972447777e-11,1.50968827435588e-10
"CACNA1A",30.3384050457458,-1.29022774947424,0.196257145701335,-6.5741695410047,4.8925459144479e-11,1.53279883588008e-10
"PRPF40B",205.709371135256,0.722211579931006,0.109863703145589,6.57370504773491,4.90784068635635e-11,1.53732274974301e-10
"NGFR",121.427660557972,-1.8178077380186,0.276554224029037,-6.57306083246713,4.92913077025371e-11,1.54372272102878e-10
"SFMBT2",160.631327496843,-1.13127087113196,0.172125340925602,-6.57236677091571,4.95216928860879e-11,1.55066794910416e-10
"MEOX1",73.1426219442748,-1.36464198663606,0.207645715288359,-6.57197276977748,4.96529451053874e-11,1.55450715847873e-10
"SMARCD3",243.045124126229,-0.798440595899573,0.121535174138312,-6.56962563768508,5.04419184630967e-11,1.57893301953328e-10
"B4GALT4",1463.42595510179,-0.487309458765691,0.0741798541113305,-6.56929653749828,5.05535191725945e-11,1.58215094897453e-10
"ODAM",123.507828280489,2.1334361133805,0.324766770336338,6.5691330155824,5.06090606545689e-11,1.58361360318621e-10
"SEMA4F",316.075023075739,0.683294500576322,0.104030320667402,6.56822449640334,5.09187351194437e-11,1.59302646773305e-10
"ARHGAP36",1.91631741585194,-2.62548173909608,0.399767425280197,-6.56752294726334,5.11591301864289e-11,1.60026898267968e-10
"SYN2",32.3724975772024,-1.72779626050663,0.263134803004226,-6.5662019648495,5.16147994651057e-11,1.6142416326626e-10
"SLC10A2",3.87442514594304,-4.89129320876879,0.74500623699251,-6.56543927540027,5.18796925344734e-11,1.62196194514505e-10
"RSRC1",741.582259111033,0.511645275165496,0.0779299921140073,6.56544754190385,5.18768143418261e-11,1.62196194514505e-10
"EVI2A",144.564061825754,-1.30482748196549,0.198834968287203,-6.56236422197507,5.29612588228339e-11,1.65548812343303e-10
"ENO3",150.42642828406,0.879666447124379,0.134053532158789,6.56205347936971,5.30717733619073e-11,1.65862065772568e-10
"CBR1",2080.23614606467,-0.730462022458723,0.111316460863902,-6.5620305998751,5.30799192860552e-11,1.65862065772568e-10
"HDC",41.921875358153,-1.49582657800605,0.227956243606834,-6.56190220692512,5.31256544958618e-11,1.65976137039452e-10
"TAL1",47.5012334312907,-1.08744850834263,0.165744883283995,-6.56097785220522,5.3456061170989e-11,1.66979389966631e-10
"SOX17",62.6895868315679,-1.10751859659862,0.168818719847466,-6.56040158105275,5.36630631984762e-11,1.67596885289718e-10
"ADRA2C",163.043519708914,1.77003197432621,0.26982700489964,6.55987704041913,5.38521647109809e-11,1.68158270185374e-10
"C2ORF72",972.059298038888,-1.07455741596519,0.16382177417092,-6.55930764639426,5.40581741271406e-11,1.68772247452842e-10
"CHCHD2",9697.92263657676,0.616807925240191,0.0940402662848827,6.55897680437922,5.41782282031888e-11,1.69117701402177e-10
"ASCC2",2160.4709442182,-0.432317253102665,0.0659126741551957,-6.55893966742642,5.41917205203298e-11,1.69130459930075e-10
"PBX3",417.544160093119,-0.784995741335861,0.11970193442415,-6.55792026346307,5.45633687855717e-11,1.70260812228169e-10
"FAM168B",4267.59012162781,-0.442903879851367,0.0675489258514934,-6.55678642211265,5.49796670040686e-11,1.71530074901833e-10
"BST1",173.290652721922,-1.17798571880725,0.179675746023654,-6.55617547096292,5.52052686782931e-11,1.72204049721031e-10
"LIPM",92.2727743158127,1.04611185969275,0.159568631428685,6.55587411088555,5.53168830626419e-11,1.72522287220862e-10
"TBC1D7",657.395107350459,0.581637605883807,0.0887255110562196,6.55547202782817,5.54661458981473e-11,1.72957811979605e-10
"SNX19",2260.11664813655,-0.482201518713687,0.0735644238445621,-6.5548194835666,5.5709224841524e-11,1.73685677934315e-10
"TNFSF4",152.779775185676,1.28290924390322,0.195745078145048,6.55397957415092,5.60236333658719e-11,1.74635638554078e-10
"IL36RN",4.23551831370155,3.16408427344023,0.482797808125392,6.55364258119924,5.6150269371907e-11,1.74969726930342e-10
"HCN1",35.9217147796126,2.37057034177251,0.361717469608871,6.55365178888328,5.61468055688695e-11,1.74969726930342e-10
"TESMIN",376.222333065352,0.793658447424416,0.12111543994052,6.5529089256843,5.6426933287227e-11,1.75801375832329e-10
"GMEB2",1182.90282719211,0.567637165797194,0.0866312304433463,6.55233872233188,5.66428793395625e-11,1.76443599370059e-10
"QPCT",1206.59979093458,1.4216178085124,0.21696747803057,6.55221612665884,5.66894139579142e-11,1.76557972151918e-10
"C20ORF24",1605.63434961694,0.862113232035461,0.131585855489292,6.55171658708875,5.6879415115329e-11,1.77119051431855e-10
"PANX2",23.4121291169535,1.82786189964492,0.279193379216678,6.54693855840451,5.87285105388592e-11,1.8284536097997e-10
"TNFAIP8L2",90.8424103456209,-1.03214887394965,0.157664943557082,-6.54647032284614,5.8912849611782e-11,1.8338753238163e-10
"RPL29",26384.0692701979,0.644477572743523,0.0984483919172502,6.54634941406897,5.89605419032531e-11,1.83504227249256e-10
"RRM1",3049.19775080259,0.466864428426591,0.0713401957823325,6.54419886722838,5.9815158712524e-11,1.86131856571607e-10
"COPZ1",6733.31903975373,0.418780743829158,0.0640471693425233,6.53863001484928,6.208490041041e-11,1.93161377868582e-10
"RHOJ",231.508232797082,-1.00702280006217,0.154018210668613,-6.53833592593083,6.22070781691384e-11,1.9350802399509e-10
