"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCNB1",1849.52652419134,2.98940852533606,0.14764787740931,20.2468777593653,3.78481613136383e-91,6.46257354430374e-89
"RAD54L",280.028843382938,3.28473277800558,0.162314705945762,20.2368156284199,4.64210588424235e-91,7.85367656984524e-89
"GINS1",696.203384089957,3.04623706831718,0.150656003992271,20.2198185773828,6.5523650344963e-91,1.09847421455588e-88
"SPOCK2",6555.90582764275,-3.17121002893908,0.157060436276677,-20.1910175733415,1.17421026228056e-90,1.95077580601044e-88
"FCN3",1560.53367350863,-4.4712014896345,0.221549373519707,-20.1815126741344,1.42323549355776e-90,2.34338265506238e-88
"RASAL1",502.911194836996,4.02385454427764,0.19952157452456,20.1675159885144,1.88890924516471e-90,3.08259959204269e-88
"PPP1R14D",619.917736403008,5.98894177666388,0.297758969923882,20.1133882824584,5.63406067988966e-90,9.11383447349519e-88
"LGR4",3076.94650660512,2.65458527764053,0.132009063632486,20.1091137577561,6.14112521224783e-90,9.84769478600542e-88
"CST1",782.182367860543,6.84195547157063,0.340856265549824,20.0728464255574,1.27489708907452e-89,2.02675665686406e-87
"CLEC1A",188.28803626067,-2.32142576875912,0.115656462420926,-20.0717341700319,1.30375181238412e-89,2.05491343351928e-87
"FGD5",1354.06751257572,-2.25305778178032,0.11254966637514,-20.0183426068154,3.81191823874005e-89,5.9572529017462e-87
"SMAD6",888.535995025858,-2.56461552782438,0.128210091535864,-20.0032267125164,5.16221165895444e-89,7.9996928741831e-87
"GTSE1",486.40554491174,3.10792527811453,0.155486780359764,19.9883570225292,6.95482940560993e-89,1.06878340890711e-86
"STIL",570.082260452619,2.51551536309384,0.125904216158875,19.9795959169436,8.28920663072827e-89,1.26331619402694e-86
"HMGB3",13138.470161701,3.53957826897719,0.177267647295214,19.9674239658776,1.05769513786701e-88,1.59876688831194e-86
"MDK",14294.1906110963,3.11048301742617,0.155802465011527,19.9642734612449,1.12654074982199e-88,1.68898682662336e-86
"CDCA3",515.495913375571,3.18173740654643,0.159421910683271,19.9579680917744,1.27804071281974e-88,1.90067328912168e-86
"MYEOV",927.357038283412,6.27521066321045,0.314583042098298,19.9477079926312,1.56918750828304e-88,2.3149909472198e-86
"BMPR2",5552.49118801843,-1.41968412472881,0.0712450000230582,-19.9267895890145,2.38370831415725e-88,3.48872738264872e-86
