"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NIPSNAP3A",1157.96235556435,-0.378698428267408,0.0983676028039449,-3.84982877972727,0.000118200423576572,0.00027408750933873
"GNAT1",2.05734371722389,-1.1232014911304,0.291763589854694,-3.84969725554096,0.000118263909426884,0.000274200357420577
"RNF103-CHMP3",5.79931716016827,-0.684440838150648,0.177798434739568,-3.84953241659967,0.000118343521490373,0.000274350561911399
"NCAPD3",1885.48921756379,0.3980859638934,0.103439218780902,3.84850126078966,0.000118842685552651,0.000275473235792428
"INSIG2",1063.28338593744,0.307983584986529,0.0800459819702286,3.84758331906125,0.000119288714382346,0.000276472478203955
"NDUFB8",1525.13735829075,-0.423494652094072,0.110106423989089,-3.8462301903115,0.000119949080213961,0.000277968171608054
"UQCR11",3030.72682209756,-0.469144228658132,0.12201382227807,-3.84500886783918,0.000120548078985019,0.000279321297104675
"FAAP20",1995.74361068446,0.48887544946454,0.127154488141688,3.84473608921918,0.000120682248271084,0.000279597164727221
"GAGE2A",8.7358182835276,5.5335654226324,1.43949283817334,3.8441076439493,0.000120991892302722,0.000280244365471327
"C1ORF167",4.27195654390054,1.56926632122191,0.408225850134025,3.84411305826592,0.000120989221394953,0.000280244365471327
"AC005041.1",257.524525272884,0.682167914930619,0.177462249756527,3.8440170563967,0.000121036587813659,0.000280312798564066
"CNTN5",52.5101915377332,1.53004027442669,0.398101777733915,3.84333946744982,0.000121371401337061,0.000281053024723192
"CARMIL1",1828.56083688826,0.388451435849402,0.10107879494374,3.84305566825974,0.000121511892854191,0.000281343141232417
"TARDBP",6232.09305687372,0.209032000817505,0.054392721745638,3.84301417743023,0.000121532445252607,0.000281355518276243
"TRIM37",1429.73447358567,0.278752130471707,0.0725359090843061,3.84295356590516,0.000121562474939852,0.000281389830018408
"COL4A3",78.1528150384725,-1.07904857151697,0.280790278504531,-3.84289861196015,0.000121589707652907,0.000281417659618975
"KLK5",7029.82195892154,1.40640769558038,0.36601616908928,3.84247422478573,0.000121800208728004,0.000281869601236464
"CA7",4.48121638327724,-1.51110880450699,0.393299270625382,-3.84213477463151,0.000121968827296555,0.000282224517588903
"C7ORF50",3769.85503205763,0.508683389311075,0.132402541835459,3.84194579846685,0.000122062794710242,0.000282406630952719
"ZFAND2A",889.191921454069,0.529449257405859,0.137828221379455,3.8413704545184,0.000122349301882201,0.000283034106454673
"SLC22A31",22.7702186453341,1.26368488789933,0.329090385366421,3.83993256591893,0.000123068109796759,0.000284661353601655
"WDR86",81.0787126481823,0.785732750270228,0.204637315809813,3.83963573388774,0.000123216992570837,0.000284970099568204
"KIAA1257",56.0186013023489,1.02431838418184,0.266812262412459,3.83909785449953,0.000123487210762884,0.000285559351772888
"LAPTM5",7684.47213893858,0.669754602306158,0.174461849336062,3.83897456581481,0.000123549226802757,0.000285667057523695
"C21ORF58",313.657856468177,0.582535276574704,0.151745331806143,3.83890080598264,0.000123586343129819,0.000285717171134314
"APOM",105.355115622803,-0.456129921592475,0.118830801960067,-3.83848222909205,0.000123797172333668,0.00028616882590174
"TUT1",648.577667943052,0.368478115519547,0.0960044153408354,3.83813717537234,0.000123971224215038,0.000286514861613049
"C1QC",5876.13620072719,0.775428942036983,0.202033318322571,3.83812407020369,0.000123977839264624,0.000286514861613049
"PCDHB1",1.62663185471802,-1.535171801715,0.400011223124873,-3.83782182340359,0.000124130495674793,0.000286831826024107
"KIAA1328",245.285206500132,-0.367713922653647,0.0958280735500557,-3.83722545003028,0.000124432227079963,0.000287493140039146
"NPHS1",8.07960530739941,1.57905452503806,0.411523316494888,3.83709612978315,0.000124497747007658,0.00028760860471166
"RIPPLY3",67.8042803651552,1.27422346544272,0.332126365080612,3.83656222273545,0.000124768594737712,0.000288198319580168
"CERS4",3131.9270971902,-0.518514809726395,0.135231556780758,-3.83427376028088,0.000125935822505645,0.000290858143552545
"PNO1",1700.36810965041,0.302151285605925,0.078805176998999,3.83415528157196,0.000125996531794237,0.000290962035853342
"OGFOD2",93.9526198360798,0.265754448574336,0.0693363275238289,3.83283133193064,0.000126676811578277,0.000292479948073455
"SAXO2",35.5996947846405,-0.838654121890436,0.218808948505584,-3.83281455177339,0.000126685455835081,0.000292479948073455
